image,label_file,class_id,diameter_pixels,real_diameter,unit
流程_35490.jpg,流程_35490.txt,1,31.60,14.37,um
流程_35490.jpg,流程_35490.txt,1,37.03,16.83,um
流程_35490.jpg,流程_35490.txt,1,25.11,11.41,um
流程_35491.jpg,流程_35491.txt,0,58.51,26.60,um
流程_35491.jpg,流程_35491.txt,0,62.42,28.37,um
流程_35491.jpg,流程_35491.txt,0,60.79,27.63,um
流程_35491.jpg,流程_35491.txt,1,56.80,25.82,um
流程_35491.jpg,流程_35491.txt,1,54.02,24.55,um
流程_35491.jpg,流程_35491.txt,0,63.91,29.05,um
流程_35491.jpg,流程_35491.txt,0,59.14,26.88,um
流程_35491.jpg,流程_35491.txt,1,56.66,25.75,um
流程_35491.jpg,流程_35491.txt,0,58.46,26.57,um
流程_35491.jpg,流程_35491.txt,0,59.52,27.06,um
流程_35491.jpg,流程_35491.txt,0,64.23,29.19,um
流程_35491.jpg,流程_35491.txt,0,84.44,38.38,um
流程_35491.jpg,流程_35491.txt,0,63.43,28.83,um
流程_35491.jpg,流程_35491.txt,1,55.09,25.04,um
流程_35491.jpg,流程_35491.txt,1,53.87,24.49,um
流程_35491.jpg,流程_35491.txt,0,70.04,31.83,um
流程_35491.jpg,流程_35491.txt,0,63.68,28.95,um
流程_35491.jpg,流程_35491.txt,1,62.50,28.41,um
流程_35491.jpg,流程_35491.txt,0,58.15,26.43,um
流程_35491.jpg,流程_35491.txt,1,50.33,22.88,um
流程_35491.jpg,流程_35491.txt,1,45.70,20.77,um
流程_35491.jpg,流程_35491.txt,1,51.55,23.43,um
流程_35491.jpg,流程_35491.txt,1,53.91,24.51,um
流程_35491.jpg,流程_35491.txt,1,54.52,24.78,um
流程_35491.jpg,流程_35491.txt,1,51.65,23.48,um
流程_35491.jpg,流程_35491.txt,1,47.19,21.45,um
流程_35491.jpg,流程_35491.txt,1,58.51,26.60,um
流程_35491.jpg,流程_35491.txt,1,59.22,26.92,um
流程_35491.jpg,流程_35491.txt,1,54.55,24.79,um
流程_35491.jpg,流程_35491.txt,1,53.76,24.44,um
流程_35491.jpg,流程_35491.txt,1,52.12,23.69,um
流程_35491.jpg,流程_35491.txt,1,52.78,23.99,um
流程_35491.jpg,流程_35491.txt,0,54.97,24.99,um
流程_35491.jpg,流程_35491.txt,1,49.06,22.30,um
流程_35491.jpg,流程_35491.txt,1,52.54,23.88,um
流程_35491.jpg,流程_35491.txt,1,57.81,26.28,um
流程_35491.jpg,流程_35491.txt,1,50.54,22.97,um
流程_35491.jpg,流程_35491.txt,1,55.71,25.32,um
流程_35491.jpg,流程_35491.txt,1,51.46,23.39,um
流程_35491.jpg,流程_35491.txt,1,47.12,21.42,um
流程_35491.jpg,流程_35491.txt,1,55.77,25.35,um
流程_35491.jpg,流程_35491.txt,1,56.76,25.80,um
流程_35491.jpg,流程_35491.txt,0,44.80,20.37,um
流程_35491.jpg,流程_35491.txt,1,52.09,23.68,um
流程_35491.jpg,流程_35491.txt,1,60.15,27.34,um
流程_35491.jpg,流程_35491.txt,1,33.28,15.13,um
流程_35491.jpg,流程_35491.txt,1,28.85,13.11,um
流程_35491.jpg,流程_35491.txt,1,53.57,24.35,um
流程_35491.jpg,流程_35491.txt,1,33.89,15.40,um
流程_35491.jpg,流程_35491.txt,1,32.68,14.85,um
流程_35491.jpg,流程_35491.txt,1,56.13,25.52,um
流程_35491.jpg,流程_35491.txt,1,33.00,15.00,um
流程_35491.jpg,流程_35491.txt,1,31.33,14.24,um
流程_35491.jpg,流程_35491.txt,1,43.57,19.81,um
流程_35491.jpg,流程_35491.txt,1,37.84,17.20,um
流程_35491.jpg,流程_35491.txt,0,52.32,23.78,um
流程_35491.jpg,流程_35491.txt,1,40.82,18.55,um
流程_35491.jpg,流程_35491.txt,1,43.61,19.82,um
流程_35492.jpg,流程_35492.txt,0,83.51,37.96,um
流程_35492.jpg,流程_35492.txt,0,65.99,30.00,um
流程_35492.jpg,流程_35492.txt,0,65.21,29.64,um
流程_35492.jpg,流程_35492.txt,0,64.81,29.46,um
流程_35492.jpg,流程_35492.txt,0,64.16,29.16,um
流程_35492.jpg,流程_35492.txt,0,68.00,30.91,um
流程_35492.jpg,流程_35492.txt,0,65.19,29.63,um
流程_35492.jpg,流程_35492.txt,0,65.82,29.92,um
流程_35492.jpg,流程_35492.txt,0,80.10,36.41,um
流程_35492.jpg,流程_35492.txt,0,62.04,28.20,um
流程_35492.jpg,流程_35492.txt,0,67.87,30.85,um
流程_35492.jpg,流程_35492.txt,1,56.84,25.84,um
流程_35492.jpg,流程_35492.txt,0,55.46,25.21,um
流程_35492.jpg,流程_35492.txt,0,57.49,26.13,um
流程_35492.jpg,流程_35492.txt,1,48.84,22.20,um
流程_35492.jpg,流程_35492.txt,0,65.81,29.91,um
流程_35492.jpg,流程_35492.txt,0,47.81,21.73,um
流程_35492.jpg,流程_35492.txt,0,59.51,27.05,um
流程_35492.jpg,流程_35492.txt,1,49.34,22.43,um
流程_35492.jpg,流程_35492.txt,0,58.67,26.67,um
流程_35492.jpg,流程_35492.txt,0,65.35,29.70,um
流程_35492.jpg,流程_35492.txt,1,49.86,22.66,um
流程_35492.jpg,流程_35492.txt,1,50.17,22.81,um
流程_35492.jpg,流程_35492.txt,1,48.83,22.20,um
流程_35492.jpg,流程_35492.txt,1,52.45,23.84,um
流程_35492.jpg,流程_35492.txt,0,77.24,35.11,um
流程_35492.jpg,流程_35492.txt,1,57.99,26.36,um
流程_35492.jpg,流程_35492.txt,1,69.83,31.74,um
流程_35492.jpg,流程_35492.txt,1,58.56,26.62,um
流程_35492.jpg,流程_35492.txt,1,55.81,25.37,um
流程_35492.jpg,流程_35492.txt,0,67.45,30.66,um
流程_35492.jpg,流程_35492.txt,1,46.47,21.12,um
流程_35492.jpg,流程_35492.txt,1,44.65,20.30,um
流程_35492.jpg,流程_35492.txt,1,55.32,25.15,um
流程_35492.jpg,流程_35492.txt,1,46.46,21.12,um
流程_35492.jpg,流程_35492.txt,1,54.97,24.99,um
流程_35492.jpg,流程_35492.txt,1,47.13,21.42,um
流程_35492.jpg,流程_35492.txt,1,53.97,24.53,um
流程_35492.jpg,流程_35492.txt,1,51.71,23.50,um
流程_35492.jpg,流程_35492.txt,1,48.44,22.02,um
流程_35492.jpg,流程_35492.txt,1,50.17,22.81,um
流程_35492.jpg,流程_35492.txt,1,34.19,15.54,um
流程_35492.jpg,流程_35492.txt,1,54.18,24.63,um
流程_35492.jpg,流程_35492.txt,1,65.29,29.68,um
流程_35492.jpg,流程_35492.txt,1,48.23,21.92,um
流程_35492.jpg,流程_35492.txt,1,42.02,19.10,um
流程_35492.jpg,流程_35492.txt,0,55.28,25.13,um
流程_35492.jpg,流程_35492.txt,0,57.10,25.95,um
流程_35492.jpg,流程_35492.txt,1,40.10,18.23,um
流程_35492.jpg,流程_35492.txt,1,31.02,14.10,um
流程_35492.jpg,流程_35492.txt,1,40.73,18.51,um
流程_35492.jpg,流程_35492.txt,1,39.89,18.13,um
流程_35492.jpg,流程_35492.txt,0,42.88,19.49,um
流程_35492.jpg,流程_35492.txt,1,31.70,14.41,um
流程_35492.jpg,流程_35492.txt,1,58.31,26.50,um
流程_35492.jpg,流程_35492.txt,1,25.72,11.69,um
流程_35492.jpg,流程_35492.txt,1,32.53,14.79,um
流程_35492.jpg,流程_35492.txt,1,22.64,10.29,um
流程_35493.jpg,流程_35493.txt,0,70.53,32.06,um
流程_35493.jpg,流程_35493.txt,0,63.55,28.88,um
流程_35493.jpg,流程_35493.txt,0,66.25,30.11,um
流程_35493.jpg,流程_35493.txt,0,60.85,27.66,um
流程_35493.jpg,流程_35493.txt,0,55.63,25.29,um
流程_35493.jpg,流程_35493.txt,0,65.27,29.67,um
流程_35493.jpg,流程_35493.txt,1,65.35,29.71,um
流程_35493.jpg,流程_35493.txt,0,66.14,30.06,um
流程_35493.jpg,流程_35493.txt,0,75.76,34.43,um
流程_35493.jpg,流程_35493.txt,1,64.96,29.53,um
流程_35493.jpg,流程_35493.txt,0,61.17,27.81,um
流程_35493.jpg,流程_35493.txt,1,57.21,26.00,um
流程_35493.jpg,流程_35493.txt,1,60.95,27.70,um
流程_35493.jpg,流程_35493.txt,0,65.40,29.73,um
流程_35493.jpg,流程_35493.txt,1,45.27,20.58,um
流程_35493.jpg,流程_35493.txt,0,67.24,30.56,um
流程_35493.jpg,流程_35493.txt,0,67.85,30.84,um
流程_35493.jpg,流程_35493.txt,0,57.16,25.98,um
流程_35493.jpg,流程_35493.txt,0,63.42,28.83,um
流程_35493.jpg,流程_35493.txt,0,59.16,26.89,um
流程_35493.jpg,流程_35493.txt,0,62.52,28.42,um
流程_35493.jpg,流程_35493.txt,0,61.93,28.15,um
流程_35493.jpg,流程_35493.txt,1,61.69,28.04,um
流程_35493.jpg,流程_35493.txt,0,62.38,28.35,um
流程_35493.jpg,流程_35493.txt,1,46.89,21.31,um
流程_35493.jpg,流程_35493.txt,1,48.97,22.26,um
流程_35493.jpg,流程_35493.txt,1,59.66,27.12,um
流程_35493.jpg,流程_35493.txt,1,46.57,21.17,um
流程_35493.jpg,流程_35493.txt,1,57.35,26.07,um
流程_35493.jpg,流程_35493.txt,1,45.80,20.82,um
流程_35493.jpg,流程_35493.txt,1,46.80,21.27,um
流程_35493.jpg,流程_35493.txt,1,49.05,22.30,um
流程_35493.jpg,流程_35493.txt,0,60.11,27.32,um
流程_35493.jpg,流程_35493.txt,0,57.01,25.91,um
流程_35493.jpg,流程_35493.txt,1,56.43,25.65,um
流程_35493.jpg,流程_35493.txt,0,62.93,28.61,um
流程_35493.jpg,流程_35493.txt,1,51.72,23.51,um
流程_35493.jpg,流程_35493.txt,1,47.30,21.50,um
流程_35493.jpg,流程_35493.txt,1,50.90,23.14,um
流程_35493.jpg,流程_35493.txt,0,63.92,29.05,um
流程_35493.jpg,流程_35493.txt,1,54.27,24.67,um
流程_35493.jpg,流程_35493.txt,0,65.12,29.60,um
流程_35493.jpg,流程_35493.txt,0,55.71,25.32,um
流程_35493.jpg,流程_35493.txt,1,52.87,24.03,um
流程_35493.jpg,流程_35493.txt,1,49.86,22.67,um
流程_35493.jpg,流程_35493.txt,1,54.60,24.82,um
流程_35493.jpg,流程_35493.txt,1,26.49,12.04,um
流程_35493.jpg,流程_35493.txt,1,27.17,12.35,um
流程_35493.jpg,流程_35493.txt,1,33.48,15.22,um
流程_35493.jpg,流程_35493.txt,1,53.31,24.23,um
流程_35493.jpg,流程_35493.txt,1,40.55,18.43,um
流程_35493.jpg,流程_35493.txt,0,35.29,16.04,um
流程_35493.jpg,流程_35493.txt,1,44.28,20.13,um
流程_35493.jpg,流程_35493.txt,1,30.29,13.77,um
流程_35493.jpg,流程_35493.txt,1,76.50,34.77,um
流程_35493.jpg,流程_35493.txt,1,24.28,11.04,um
流程_35494.jpg,流程_35494.txt,0,69.88,31.76,um
流程_35494.jpg,流程_35494.txt,0,75.80,34.46,um
流程_35494.jpg,流程_35494.txt,0,60.83,27.65,um
流程_35494.jpg,流程_35494.txt,0,68.96,31.34,um
流程_35494.jpg,流程_35494.txt,0,70.12,31.87,um
流程_35494.jpg,流程_35494.txt,0,62.44,28.38,um
流程_35494.jpg,流程_35494.txt,0,64.78,29.44,um
流程_35494.jpg,流程_35494.txt,0,63.97,29.08,um
流程_35494.jpg,流程_35494.txt,0,68.55,31.16,um
流程_35494.jpg,流程_35494.txt,0,62.85,28.57,um
流程_35494.jpg,流程_35494.txt,1,56.35,25.61,um
流程_35494.jpg,流程_35494.txt,1,54.47,24.76,um
流程_35494.jpg,流程_35494.txt,0,70.78,32.17,um
流程_35494.jpg,流程_35494.txt,0,63.65,28.93,um
流程_35494.jpg,流程_35494.txt,0,63.20,28.73,um
流程_35494.jpg,流程_35494.txt,0,67.35,30.61,um
流程_35494.jpg,流程_35494.txt,1,56.46,25.66,um
流程_35494.jpg,流程_35494.txt,0,65.09,29.59,um
流程_35494.jpg,流程_35494.txt,1,54.48,24.76,um
流程_35494.jpg,流程_35494.txt,1,44.66,20.30,um
流程_35494.jpg,流程_35494.txt,0,60.61,27.55,um
流程_35494.jpg,流程_35494.txt,0,65.13,29.60,um
流程_35494.jpg,流程_35494.txt,1,49.47,22.49,um
流程_35494.jpg,流程_35494.txt,1,53.46,24.30,um
流程_35494.jpg,流程_35494.txt,0,58.00,26.36,um
流程_35494.jpg,流程_35494.txt,0,63.17,28.71,um
流程_35494.jpg,流程_35494.txt,0,65.12,29.60,um
流程_35494.jpg,流程_35494.txt,1,53.16,24.16,um
流程_35494.jpg,流程_35494.txt,0,67.22,30.56,um
流程_35494.jpg,流程_35494.txt,1,44.64,20.29,um
流程_35494.jpg,流程_35494.txt,1,54.42,24.73,um
流程_35494.jpg,流程_35494.txt,1,56.58,25.72,um
流程_35494.jpg,流程_35494.txt,1,51.58,23.44,um
流程_35494.jpg,流程_35494.txt,0,60.37,27.44,um
流程_35494.jpg,流程_35494.txt,0,47.95,21.79,um
流程_35494.jpg,流程_35494.txt,1,46.17,20.99,um
流程_35494.jpg,流程_35494.txt,1,49.30,22.41,um
流程_35494.jpg,流程_35494.txt,0,63.94,29.06,um
流程_35494.jpg,流程_35494.txt,1,50.73,23.06,um
流程_35494.jpg,流程_35494.txt,1,52.60,23.91,um
流程_35494.jpg,流程_35494.txt,1,51.86,23.57,um
流程_35494.jpg,流程_35494.txt,1,59.84,27.20,um
流程_35494.jpg,流程_35494.txt,1,52.91,24.05,um
流程_35494.jpg,流程_35494.txt,1,57.37,26.08,um
流程_35494.jpg,流程_35494.txt,1,51.88,23.58,um
流程_35494.jpg,流程_35494.txt,1,48.30,21.96,um
流程_35494.jpg,流程_35494.txt,0,64.90,29.50,um
流程_35494.jpg,流程_35494.txt,1,50.53,22.97,um
流程_35494.jpg,流程_35494.txt,1,56.96,25.89,um
流程_35494.jpg,流程_35494.txt,0,56.04,25.47,um
流程_35494.jpg,流程_35494.txt,1,47.59,21.63,um
流程_35494.jpg,流程_35494.txt,0,63.72,28.97,um
流程_35494.jpg,流程_35494.txt,1,45.01,20.46,um
流程_35494.jpg,流程_35494.txt,1,49.57,22.53,um
流程_35494.jpg,流程_35494.txt,1,52.70,23.95,um
流程_35494.jpg,流程_35494.txt,1,54.02,24.56,um
流程_35494.jpg,流程_35494.txt,1,37.79,17.18,um
流程_35494.jpg,流程_35494.txt,1,51.23,23.29,um
流程_35494.jpg,流程_35494.txt,1,54.96,24.98,um
流程_35494.jpg,流程_35494.txt,0,61.40,27.91,um
流程_35494.jpg,流程_35494.txt,0,63.91,29.05,um
流程_35494.jpg,流程_35494.txt,1,53.87,24.49,um
流程_35494.jpg,流程_35494.txt,1,48.41,22.00,um
流程_35494.jpg,流程_35494.txt,1,54.21,24.64,um
流程_35494.jpg,流程_35494.txt,1,52.28,23.76,um
流程_35494.jpg,流程_35494.txt,0,56.20,25.55,um
流程_35494.jpg,流程_35494.txt,1,55.35,25.16,um
流程_35494.jpg,流程_35494.txt,1,52.90,24.05,um
流程_35494.jpg,流程_35494.txt,0,57.40,26.09,um
流程_35494.jpg,流程_35494.txt,1,51.36,23.35,um
流程_35494.jpg,流程_35494.txt,0,67.66,30.76,um
流程_35494.jpg,流程_35494.txt,1,51.05,23.21,um
流程_35494.jpg,流程_35494.txt,1,54.79,24.90,um
流程_35494.jpg,流程_35494.txt,1,56.21,25.55,um
流程_35494.jpg,流程_35494.txt,0,60.37,27.44,um
流程_35494.jpg,流程_35494.txt,1,51.72,23.51,um
流程_35494.jpg,流程_35494.txt,1,51.01,23.18,um
流程_35494.jpg,流程_35494.txt,1,44.40,20.18,um
流程_35494.jpg,流程_35494.txt,1,67.47,30.67,um
流程_35494.jpg,流程_35494.txt,1,56.18,25.54,um
流程_35494.jpg,流程_35494.txt,1,53.12,24.15,um
流程_35494.jpg,流程_35494.txt,1,57.01,25.91,um
流程_35494.jpg,流程_35494.txt,1,66.47,30.21,um
流程_35494.jpg,流程_35494.txt,1,61.77,28.08,um
流程_35494.jpg,流程_35494.txt,1,46.96,21.35,um
流程_35494.jpg,流程_35494.txt,0,77.70,35.32,um
流程_35494.jpg,流程_35494.txt,0,73.24,33.29,um
流程_35494.jpg,流程_35494.txt,1,43.46,19.75,um
流程_35494.jpg,流程_35494.txt,1,42.06,19.12,um
流程_35494.jpg,流程_35494.txt,1,48.55,22.07,um
流程_35494.jpg,流程_35494.txt,1,39.11,17.78,um
流程_35494.jpg,流程_35494.txt,1,44.76,20.35,um
流程_35494.jpg,流程_35494.txt,1,55.23,25.11,um
流程_35494.jpg,流程_35494.txt,1,55.62,25.28,um
流程_35494.jpg,流程_35494.txt,0,62.35,28.34,um
流程_35494.jpg,流程_35494.txt,1,45.72,20.78,um
流程_35494.jpg,流程_35494.txt,1,31.57,14.35,um
流程_35494.jpg,流程_35494.txt,1,45.03,20.47,um
流程_35494.jpg,流程_35494.txt,1,46.33,21.06,um
流程_35494.jpg,流程_35494.txt,1,30.38,13.81,um
流程_35494.jpg,流程_35494.txt,1,55.08,25.04,um
流程_35494.jpg,流程_35494.txt,1,58.29,26.50,um
流程_35494.jpg,流程_35494.txt,1,47.73,21.69,um
流程_35494.jpg,流程_35494.txt,1,58.63,26.65,um
流程_35494.jpg,流程_35494.txt,1,33.18,15.08,um
流程_35494.jpg,流程_35494.txt,1,46.16,20.98,um
流程_35494.jpg,流程_35494.txt,1,32.90,14.95,um
流程_35494.jpg,流程_35494.txt,1,34.47,15.67,um
流程_35494.jpg,流程_35494.txt,1,38.61,17.55,um
流程_35494.jpg,流程_35494.txt,1,29.79,13.54,um
流程_35494.jpg,流程_35494.txt,1,37.50,17.05,um
流程_35494.jpg,流程_35494.txt,1,28.27,12.85,um
流程_35494.jpg,流程_35494.txt,1,27.46,12.48,um
流程_35494.jpg,流程_35494.txt,1,54.69,24.86,um
流程_35494.jpg,流程_35494.txt,1,28.38,12.90,um
流程_35494.jpg,流程_35494.txt,1,46.64,21.20,um
流程_35494.jpg,流程_35494.txt,1,32.22,14.65,um
流程_35494.jpg,流程_35494.txt,1,25.88,11.77,um
流程_35494.jpg,流程_35494.txt,1,37.57,17.08,um
流程_35494.jpg,流程_35494.txt,0,55.03,25.02,um
流程_35495.jpg,流程_35495.txt,0,71.10,32.32,um
流程_35495.jpg,流程_35495.txt,0,64.24,29.20,um
流程_35495.jpg,流程_35495.txt,0,76.41,34.73,um
流程_35495.jpg,流程_35495.txt,0,66.10,30.05,um
流程_35495.jpg,流程_35495.txt,0,87.57,39.80,um
流程_35495.jpg,流程_35495.txt,0,61.11,27.78,um
流程_35495.jpg,流程_35495.txt,0,73.73,33.51,um
流程_35495.jpg,流程_35495.txt,0,64.88,29.49,um
流程_35495.jpg,流程_35495.txt,0,87.40,39.73,um
流程_35495.jpg,流程_35495.txt,0,63.06,28.66,um
流程_35495.jpg,流程_35495.txt,0,63.40,28.82,um
流程_35495.jpg,流程_35495.txt,1,56.07,25.49,um
流程_35495.jpg,流程_35495.txt,1,51.67,23.49,um
流程_35495.jpg,流程_35495.txt,1,59.29,26.95,um
流程_35495.jpg,流程_35495.txt,1,52.92,24.06,um
流程_35495.jpg,流程_35495.txt,0,64.88,29.49,um
流程_35495.jpg,流程_35495.txt,0,63.94,29.06,um
流程_35495.jpg,流程_35495.txt,0,63.28,28.76,um
流程_35495.jpg,流程_35495.txt,0,66.62,30.28,um
流程_35495.jpg,流程_35495.txt,0,69.03,31.38,um
流程_35495.jpg,流程_35495.txt,1,65.12,29.60,um
流程_35495.jpg,流程_35495.txt,0,62.63,28.47,um
流程_35495.jpg,流程_35495.txt,1,50.56,22.98,um
流程_35495.jpg,流程_35495.txt,1,53.98,24.54,um
流程_35495.jpg,流程_35495.txt,0,62.72,28.51,um
流程_35495.jpg,流程_35495.txt,1,53.72,24.42,um
流程_35495.jpg,流程_35495.txt,1,56.04,25.47,um
流程_35495.jpg,流程_35495.txt,1,48.47,22.03,um
流程_35495.jpg,流程_35495.txt,1,56.18,25.54,um
流程_35495.jpg,流程_35495.txt,1,68.17,30.99,um
流程_35495.jpg,流程_35495.txt,1,49.31,22.41,um
流程_35495.jpg,流程_35495.txt,0,66.79,30.36,um
流程_35495.jpg,流程_35495.txt,1,55.51,25.23,um
流程_35495.jpg,流程_35495.txt,0,80.49,36.59,um
流程_35495.jpg,流程_35495.txt,1,48.75,22.16,um
流程_35495.jpg,流程_35495.txt,0,61.66,28.03,um
流程_35495.jpg,流程_35495.txt,1,47.32,21.51,um
流程_35495.jpg,流程_35495.txt,1,52.07,23.67,um
流程_35495.jpg,流程_35495.txt,0,66.38,30.17,um
流程_35495.jpg,流程_35495.txt,1,49.91,22.69,um
流程_35495.jpg,流程_35495.txt,1,55.83,25.38,um
流程_35495.jpg,流程_35495.txt,1,56.13,25.51,um
流程_35495.jpg,流程_35495.txt,1,45.24,20.56,um
流程_35495.jpg,流程_35495.txt,1,49.14,22.33,um
流程_35495.jpg,流程_35495.txt,1,56.03,25.47,um
流程_35495.jpg,流程_35495.txt,1,54.46,24.76,um
流程_35495.jpg,流程_35495.txt,1,50.19,22.82,um
流程_35495.jpg,流程_35495.txt,1,47.65,21.66,um
流程_35495.jpg,流程_35495.txt,1,52.52,23.87,um
流程_35495.jpg,流程_35495.txt,0,48.49,22.04,um
流程_35495.jpg,流程_35495.txt,0,59.90,27.23,um
流程_35495.jpg,流程_35495.txt,1,51.08,23.22,um
流程_35495.jpg,流程_35495.txt,1,52.33,23.78,um
流程_35495.jpg,流程_35495.txt,1,52.88,24.04,um
流程_35495.jpg,流程_35495.txt,0,55.86,25.39,um
流程_35495.jpg,流程_35495.txt,1,45.98,20.90,um
流程_35495.jpg,流程_35495.txt,1,54.12,24.60,um
流程_35495.jpg,流程_35495.txt,0,46.57,21.17,um
流程_35495.jpg,流程_35495.txt,1,55.50,25.23,um
流程_35495.jpg,流程_35495.txt,1,54.76,24.89,um
流程_35495.jpg,流程_35495.txt,1,48.12,21.87,um
流程_35495.jpg,流程_35495.txt,0,57.33,26.06,um
流程_35495.jpg,流程_35495.txt,1,54.95,24.98,um
流程_35495.jpg,流程_35495.txt,1,52.43,23.83,um
流程_35495.jpg,流程_35495.txt,1,55.68,25.31,um
流程_35495.jpg,流程_35495.txt,1,50.93,23.15,um
流程_35495.jpg,流程_35495.txt,1,43.25,19.66,um
流程_35495.jpg,流程_35495.txt,0,54.20,24.63,um
流程_35495.jpg,流程_35495.txt,0,71.48,32.49,um
流程_35495.jpg,流程_35495.txt,1,43.68,19.86,um
流程_35495.jpg,流程_35495.txt,1,46.24,21.02,um
流程_35495.jpg,流程_35495.txt,1,34.49,15.68,um
流程_35495.jpg,流程_35495.txt,1,41.77,18.99,um
流程_35495.jpg,流程_35495.txt,1,46.36,21.07,um
流程_35495.jpg,流程_35495.txt,1,46.03,20.92,um
流程_35495.jpg,流程_35495.txt,0,65.06,29.57,um
流程_35495.jpg,流程_35495.txt,1,46.03,20.92,um
流程_35495.jpg,流程_35495.txt,1,38.37,17.44,um
流程_35495.jpg,流程_35495.txt,1,41.19,18.72,um
流程_35495.jpg,流程_35495.txt,1,52.49,23.86,um
流程_35495.jpg,流程_35495.txt,1,48.28,21.95,um
流程_35495.jpg,流程_35495.txt,1,48.39,21.99,um
流程_35495.jpg,流程_35495.txt,1,32.18,14.63,um
流程_35495.jpg,流程_35495.txt,0,74.90,34.05,um
流程_35495.jpg,流程_35495.txt,1,31.25,14.20,um
流程_35495.jpg,流程_35495.txt,1,29.30,13.32,um
流程_35495.jpg,流程_35495.txt,1,55.87,25.40,um
流程_35495.jpg,流程_35495.txt,1,36.17,16.44,um
流程_35495.jpg,流程_35495.txt,1,28.27,12.85,um
流程_35495.jpg,流程_35495.txt,1,32.14,14.61,um
流程_35495.jpg,流程_35495.txt,1,41.61,18.91,um
流程_35495.jpg,流程_35495.txt,1,28.09,12.77,um
流程_35495.jpg,流程_35495.txt,1,35.63,16.20,um
流程_35495.jpg,流程_35495.txt,1,35.41,16.10,um
流程_35495.jpg,流程_35495.txt,1,28.26,12.84,um
流程_35495.jpg,流程_35495.txt,1,26.71,12.14,um
流程_35495.jpg,流程_35495.txt,1,27.96,12.71,um
流程_35495.jpg,流程_35495.txt,1,27.99,12.72,um
流程_35495.jpg,流程_35495.txt,1,26.89,12.22,um
流程_35495.jpg,流程_35495.txt,1,24.05,10.93,um
流程_35495.jpg,流程_35495.txt,1,28.33,12.88,um
流程_35495.jpg,流程_35495.txt,1,55.50,25.23,um
流程_35495.jpg,流程_35495.txt,1,26.27,11.94,um
流程_35495.jpg,流程_35495.txt,1,27.49,12.49,um
流程_35496.jpg,流程_35496.txt,0,62.97,28.62,um
流程_35496.jpg,流程_35496.txt,1,68.95,31.34,um
流程_35496.jpg,流程_35496.txt,0,70.04,31.84,um
流程_35496.jpg,流程_35496.txt,0,69.84,31.75,um
流程_35496.jpg,流程_35496.txt,0,58.69,26.68,um
流程_35496.jpg,流程_35496.txt,0,69.90,31.77,um
流程_35496.jpg,流程_35496.txt,0,58.46,26.57,um
流程_35496.jpg,流程_35496.txt,0,56.30,25.59,um
流程_35496.jpg,流程_35496.txt,0,65.09,29.59,um
流程_35496.jpg,流程_35496.txt,1,53.33,24.24,um
流程_35496.jpg,流程_35496.txt,1,42.91,19.50,um
流程_35496.jpg,流程_35496.txt,0,64.25,29.20,um
流程_35496.jpg,流程_35496.txt,1,54.12,24.60,um
流程_35496.jpg,流程_35496.txt,1,55.80,25.36,um
流程_35496.jpg,流程_35496.txt,1,61.28,27.86,um
流程_35496.jpg,流程_35496.txt,0,60.13,27.33,um
流程_35496.jpg,流程_35496.txt,0,59.92,27.24,um
流程_35496.jpg,流程_35496.txt,1,50.58,22.99,um
流程_35496.jpg,流程_35496.txt,0,61.32,27.87,um
流程_35496.jpg,流程_35496.txt,0,54.49,24.77,um
流程_35496.jpg,流程_35496.txt,1,55.05,25.02,um
流程_35496.jpg,流程_35496.txt,1,49.11,22.32,um
流程_35496.jpg,流程_35496.txt,0,65.22,29.65,um
流程_35496.jpg,流程_35496.txt,1,54.22,24.64,um
流程_35496.jpg,流程_35496.txt,1,62.05,28.20,um
流程_35496.jpg,流程_35496.txt,1,45.17,20.53,um
流程_35496.jpg,流程_35496.txt,0,64.02,29.10,um
流程_35496.jpg,流程_35496.txt,1,52.12,23.69,um
流程_35496.jpg,流程_35496.txt,0,69.67,31.67,um
流程_35496.jpg,流程_35496.txt,1,48.16,21.89,um
流程_35496.jpg,流程_35496.txt,0,63.03,28.65,um
流程_35496.jpg,流程_35496.txt,0,53.80,24.45,um
流程_35496.jpg,流程_35496.txt,0,56.87,25.85,um
流程_35496.jpg,流程_35496.txt,0,63.40,28.82,um
流程_35496.jpg,流程_35496.txt,0,60.87,27.67,um
流程_35496.jpg,流程_35496.txt,0,55.65,25.29,um
流程_35496.jpg,流程_35496.txt,0,62.05,28.20,um
流程_35496.jpg,流程_35496.txt,1,55.96,25.44,um
流程_35496.jpg,流程_35496.txt,1,57.31,26.05,um
流程_35496.jpg,流程_35496.txt,1,54.63,24.83,um
流程_35496.jpg,流程_35496.txt,1,48.48,22.04,um
流程_35496.jpg,流程_35496.txt,1,49.77,22.62,um
流程_35496.jpg,流程_35496.txt,1,52.51,23.87,um
流程_35496.jpg,流程_35496.txt,1,46.61,21.19,um
流程_35496.jpg,流程_35496.txt,1,55.49,25.22,um
流程_35496.jpg,流程_35496.txt,1,51.32,23.33,um
流程_35496.jpg,流程_35496.txt,1,51.68,23.49,um
流程_35496.jpg,流程_35496.txt,1,56.46,25.67,um
流程_35496.jpg,流程_35496.txt,1,57.62,26.19,um
流程_35496.jpg,流程_35496.txt,1,48.13,21.88,um
流程_35496.jpg,流程_35496.txt,1,49.36,22.44,um
